Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA single nuclei brain specificity"	"RNA single nuclei brain distribution"	"RNA single nuclei brain specificity score"	"RNA single nuclei brain specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Cancer prognostics - Bladder Urothelial Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (validation)"	"Cancer prognostics - Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (validation)"	"Cancer prognostics - Glioblastoma Multiforme (TCGA)"	"Cancer prognostics - Glioblastoma Multiforme (validation)"	"Cancer prognostics - Head and Neck Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Chromophobe (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (validation)"	"Cancer prognostics - Kidney Renal Papillary Cell Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (validation)"	"Cancer prognostics - Lung Adenocarcinoma (TCGA)"	"Cancer prognostics - Lung Adenocarcinoma (validation)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (validation)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (TCGA)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (validation)"	"Cancer prognostics - Pancreatic Adenocarcinoma (TCGA)"	"Cancer prognostics - Pancreatic Adenocarcinoma (validation)"	"Cancer prognostics - Prostate Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (validation)"	"Cancer prognostics - Skin Cuteneous Melanoma (TCGA)"	"Cancer prognostics - Stomach Adenocarcinoma (TCGA)"	"Cancer prognostics - Testicular Germ Cell Tumor (TCGA)"	"Cancer prognostics - Thyroid Carcinoma (TCGA)"	"Cancer prognostics - Uterine Corpus Endometrial Carcinoma (TCGA)"
DUSP13	"BEDP, DUSP13A, DUSP13B, FLJ32450, MDSP, TMDP"	ENSG00000079393	"Dual specificity phosphatase 13"	"Q6B8I1, Q9UII6"	10	75094432-75109221	"Enzymes, Predicted intracellular proteins, Predicted membrane proteins"		"Hydrolase, Protein phosphatase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"skeletal muscle: 248.0;testis: 52.0;tongue: 107.1"	"Cell type enhanced"	"Detected in some"		"Early spermatids: 418.0;Late spermatids: 165.3;Skeletal myocytes: 94.7"	"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Head and Neck Squamous Cell Carcinoma (TCGA): 1.6;Lung Adenocarcinoma (TCGA): 1.7"	"Region enhanced"	"Detected in single"		"pons: 3.2"	"Immune cell enriched"	"Detected in single"	14	"neutrophil: 1.4"	"Lineage enriched"	"Detected in single"	14	"granulocytes: 1.4"	"Cancer enhanced"	"Detected in some"		"Sarcoma: 3.6"	"Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"										NA	NA				"Cluster 2: Skeletal muscle - Striated muscle contraction"	"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 33: Sarcoma - Muscle contraction"	"Cluster 13: Spermatids - Transcription"	14						"unprognostic (1.62e-1)"						"unprognostic (1.17e-3)"							"unprognostic (1.46e-1)"															
DUSP3	VHR	ENSG00000108861	"Dual specificity phosphatase 3"	P51452	17	43766125-43778977	"Enzymes, Plasma proteins, Predicted intracellular proteins"		"Hydrolase, Protein phosphatase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 252.6"	"Cell type enhanced"	"Detected in all"		"Cardiomyocytes: 322.2;Late spermatids: 173.4"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Group enriched"	"Detected in all"	9	"dendritic cells: 33.5;granulocytes: 10.9;monocytes: 29.4"	"Low cancer specificity"	"Detected in all"			"Colon - Smooth muscle cells, Prostate - Smooth muscle cells"					"Low region specificity"	"Detected in all"			HPA073671			Supported	Nucleoplasm,Cytosol			NA	NA		1400000	"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 23: Non-specific - Cellular respiration"	"Cluster 14: Neurons - Synaptic function"	"Cluster 27: Breast cancer - Unknown function"	"Cluster 68: Cardiomyocytes - Muscle contraction"	14	Nucleoplasm	Cytosol	"HPA073671: "	"unprognostic (1.83e-2)"	"unprognostic (1.91e-1)"	"unprognostic (2.60e-1)"	"unprognostic (3.94e-2)"	"unprognostic (2.18e-1)"	"unprognostic (3.81e-2)"	"unprognostic (1.32e-3)"	"unprognostic (1.86e-1)"	"unprognostic (9.22e-4)"	"unprognostic (2.33e-1)"	"unprognostic (2.94e-5)"	"unprognostic (6.09e-2)"	"unprognostic (1.16e-2)"	"unprognostic (1.21e-1)"	"unprognostic (6.28e-2)"	"unprognostic (1.98e-1)"	"unprognostic (1.94e-1)"	"unprognostic (3.32e-2)"	"unprognostic (3.75e-1)"	"unprognostic (3.14e-2)"	"unprognostic (5.78e-2)"	"unprognostic (7.82e-2)"	"unprognostic (3.25e-2)"	"unprognostic (1.54e-1)"	"unprognostic (4.77e-2)"	"unprognostic (1.99e-1)"	"unprognostic (3.47e-1)"	"unprognostic (9.43e-3)"	"unprognostic (8.75e-2)"	"unprognostic (3.14e-1)"	"unprognostic (1.02e-1)"
DVL1		ENSG00000107404	"Dishevelled segment polarity protein 1"	O14640	1	1335276-1349418	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"	"Wnt signaling pathway"	"Developmental protein"	Dwarfism	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 221.7"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 1: 89.5"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB011538, HPA073607"	Approved		Approved	"Nucleoplasm,Vesicles,Plasma membrane,Focal adhesion sites"			NA	NA				"Cluster 79: Non-specific - Transcription"	"Cluster 51: Neurons - Mixed function"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 72: Alveolar cells - Lung function"	29	"Nucleoplasm, Plasma membrane"	"Vesicles, Focal adhesion sites"	"CAB011538: AB_2093326, HPA073607: "	"unprognostic (5.48e-2)"	"unprognostic (1.83e-1)"	"unprognostic (3.69e-1)"	"unprognostic (6.15e-2)"	"unprognostic (2.40e-1)"	"unprognostic (1.01e-1)"	"unprognostic (1.46e-1)"	"unprognostic (2.59e-2)"	"unprognostic (2.77e-2)"	"unprognostic (2.57e-2)"	"unprognostic (2.10e-2)"	"unprognostic (2.90e-1)"	"unprognostic (7.55e-2)"	"unprognostic (2.92e-3)"	"unprognostic (2.42e-2)"	"unprognostic (1.33e-1)"	"unprognostic (9.10e-4)"	"unprognostic (2.23e-3)"	"unprognostic (2.73e-1)"	"unprognostic (7.65e-2)"	"unprognostic (3.14e-2)"	"unprognostic (7.82e-4)"	"unprognostic (2.46e-1)"	"unprognostic (2.93e-2)"	"unprognostic (6.12e-2)"	"unprognostic (4.28e-2)"	"unprognostic (3.89e-2)"	"unprognostic (1.46e-1)"	"unprognostic (1.85e-2)"	"unprognostic (2.93e-1)"	"unprognostic (7.97e-2)"
DYRK1B	MIRK	ENSG00000105204	"Dual specificity tyrosine phosphorylation regulated kinase 1B"	Q9Y463	19	39825350-39834201	"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins"	"DNA damage, DNA repair"	"Kinase, Serine/threonine-protein kinase, Transferase, Tyrosine-protein kinase"	"Diabetes mellitus, Obesity"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 126.6;testis: 81.5"	"Group enriched"	"Detected in all"	11	"Early spermatids: 151.2;Late spermatids: 548.8"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skeletal muscle - Skeletal myocytes, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA028522, HPA028786"	Uncertain		Supported	"Nucleoplasm,Mitotic chromosome"			Yes	No			"Cluster 13: Non-specific - Mitochondria"	"Cluster 72: Testis & Skeletal muscle - Protein ubiquitination"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 15: Kidney cancer - Membrane components"	"Cluster 36: Late spermatids - Unknown function"	51	Nucleoplasm	"Mitotic chromosome"	"HPA028522: AB_2672656, HPA028786: AB_10670831"	"unprognostic (3.01e-3)"	"unprognostic (1.36e-1)"	"unprognostic (4.79e-1)"	"unprognostic (2.29e-1)"	"unprognostic (7.14e-2)"	"unprognostic (2.39e-1)"	"unprognostic (1.40e-1)"	"unprognostic (2.05e-2)"	"unprognostic (5.24e-3)"	"unprognostic (1.64e-1)"	"unprognostic (7.27e-3)"	"unprognostic (4.88e-2)"	"unprognostic (1.93e-4)"	"unprognostic (2.12e-1)"	"unprognostic (3.19e-1)"	"unprognostic (1.36e-1)"	"unprognostic (9.14e-2)"	"unprognostic (2.84e-2)"	"unprognostic (2.17e-1)"	"unprognostic (4.86e-4)"	"unprognostic (2.86e-1)"	"unprognostic (1.33e-1)"	"unprognostic (3.17e-2)"	"unprognostic (4.97e-2)"	"unprognostic (2.35e-1)"	"unprognostic (4.16e-2)"	"unprognostic (2.98e-1)"	"unprognostic (1.68e-1)"	"unprognostic (5.75e-2)"	"unprognostic (2.58e-1)"	"unprognostic (7.67e-2)"
DYSF	"FER1L1, LGMD2B"	ENSG00000135636	Dysferlin	O75923	2	71453561-71686763	"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"			"Disease variant, Limb-girdle muscular dystrophy"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 51.6;skeletal muscle: 122.5"	"Cell type enhanced"	"Detected in many"		"Endothelial cells: 37.3;Excitatory neurons: 33.6;Lymphatic endothelial cells: 85.1;Oligodendrocytes: 58.4;Oocytes: 35.3;Skeletal myocytes: 38.1;Syncytiotrophoblasts: 65.2"	"Cell type enhanced"	"Detected in all"		"mammillary body: 168.4"	"Cancer enhanced"	"Detected in many"		"Kidney Renal Clear Cell Carcinoma (TCGA): 18.6"	"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in some"	6	"neutrophil: 51.7"	"Lineage enriched"	"Detected in many"	6	"granulocytes: 51.7"	"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Endothelial cells, Adipose visceral - Endothelial cells, Adrenal gland - Endothelial cells, Breast - Endothelial cells, Kidney - Endothelial cells, Lung - Neutrophil_2, Minor Salivary Gland - Endothelial cells, Spleen - Neutrophils, Thyroid gland - Endothelial cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"CAB002510, HPA017071, HPA021945"	Enhanced		Approved	"Plasma membrane,Centriolar satellite,Mid piece"			Yes	No		2400	"Cluster 21: Neutrophils - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 11: White matter - Signal transduction"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 74: Neutrophils - Degranulation"	49	"Plasma membrane, Centriolar satellite, Mid piece"		"CAB002510: AB_442097, HPA017071: AB_1847927, HPA021945: AB_1847928"	"unprognostic (1.06e-1)"	"unprognostic (1.26e-1)"	"unprognostic (1.73e-1)"	"unprognostic (5.04e-2)"	"unprognostic (3.94e-2)"	"unprognostic (1.27e-1)"	"unprognostic (3.74e-1)"	"unprognostic (1.01e-1)"	"unprognostic (2.86e-1)"	"unprognostic (4.70e-1)"	"unprognostic (2.13e-11)"	"unprognostic (5.04e-4)"	"unprognostic (3.97e-1)"	"unprognostic (3.01e-1)"	"unprognostic (7.35e-4)"	"unprognostic (9.38e-2)"	"unprognostic (8.86e-3)"	"unprognostic (3.89e-2)"	"unprognostic (4.94e-2)"	"unprognostic (2.58e-2)"	"unprognostic (2.57e-1)"	"unprognostic (2.53e-2)"	"unprognostic (6.41e-2)"	"unprognostic (6.95e-2)"	"unprognostic (3.80e-2)"	"unprognostic (1.09e-1)"	"unprognostic (1.90e-2)"	"unprognostic (3.80e-2)"	"unprognostic (5.18e-2)"	"unprognostic (5.38e-2)"	
E2F8	FLJ23311	ENSG00000129173	"E2F transcription factor 8"	A0AVK6	11	19224063-19241620	"Predicted intracellular proteins, Transcription factors"	"Cell cycle, Transcription, Transcription regulation"	"Activator, DNA-binding, Repressor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 14.0;lymphoid tissue: 11.5;skeletal muscle: 12.2"	"Cell type enhanced"	"Detected in some"		"Erythroid cells: 39.9;Gastric mucus-secreting cells: 9.4;Plasma cells: 10.1;Skeletal myocytes: 19.5;Squamous epithelial cells: 9.6;Undifferentiated cells: 13.2"	"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Adrenal gland - Mitotic cells (Adrenal gland), Colon - Mitotic cells (Colon), Lung - Mitotic cells (Lung), Minor Salivary Gland - Mitotic cells (Minor salivary gland), Skeletal muscle - Skeletal myocytes, Skin - Mitotic cells (Skin), Spleen - Mitotic cells (Spleen), Testis - Early spermatids, Thyroid gland - Mitotic cells (Thyroid)"	"Low region specificity"	"Detected in single"			"Not detected"	"Not detected"			"HPA064882, HPA076614"	Enhanced		Supported	Nucleoplasm,Nucleoli,Cytosol			No	No			"Cluster 9: T-regs - Cell cycle regulation"	"Cluster 67: Lymphoid tissue & Bone marrow - Cell proliferation"	"Cluster 48: Non-specific - Mixed function"	"Cluster 24: Non-specific - Unknown function"	"Cluster 52: Non-specific - Cell proliferation"	17	"Nucleoplasm, Nucleoli"	Cytosol	"HPA064882: AB_2685381, HPA076614: "	"unprognostic (6.02e-2)"	"unprognostic (1.75e-1)"	"unprognostic (2.12e-1)"	"unprognostic (7.44e-2)"	"unprognostic (8.63e-2)"	"unprognostic (1.05e-2)"	"unprognostic (2.13e-1)"	"unprognostic (1.22e-1)"	"unprognostic (5.24e-3)"	"unprognostic (2.47e-2)"		"unprognostic (1.38e-4)"		"unprognostic (6.37e-6)"	"unprognostic (8.34e-5)"	"unprognostic (6.48e-4)"	"unprognostic (1.00e-4)"	"unprognostic (2.80e-1)"	"unprognostic (1.32e-1)"	"unprognostic (6.45e-2)"	"unprognostic (2.78e-1)"	"unprognostic (3.89e-3)"	"unprognostic (1.42e-1)"		"unprognostic (8.66e-3)"	"unprognostic (1.14e-1)"	"unprognostic (5.60e-4)"	"unprognostic (4.83e-3)"	"unprognostic (5.01e-1)"		"unprognostic (2.94e-1)"
ECH1	HPXEL	ENSG00000104823	"Enoyl-CoA hydratase 1"	Q13011	19	38815422-38831841	"Metabolic proteins, Predicted intracellular proteins"	"Fatty acid metabolism, Lipid metabolism"	Isomerase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 875.0"	"Cell type enhanced"	"Detected in all"		"Cytotrophoblasts: 819.0;Hepatocytes: 661.2;Proximal tubular cells: 773.5"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Adrenal gland - Adrenal cortex cells, Heart muscle - Cardiomyocytes, Liver - Hepatocytes, Skeletal muscle - Skeletal myocytes, Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA002907, HPA005835"	Supported	Supported	Supported	Mitochondria			No	No		850000	"Cluster 36: Eosinophils - Protein ubiquitination"	"Cluster 23: Non-specific - Cellular respiration"	"Cluster 27: Non-specific - Mixed function"	"Cluster 4: Non-specific - Transcription"	"Cluster 24: Cytotrophoblasts - Mitochondria"	29	Mitochondria		"HPA002907: AB_1847964, HPA005835: AB_1847965"	"unprognostic (8.24e-2)"	"unprognostic (3.16e-2)"	"unprognostic (6.56e-4)"	"unprognostic (1.79e-1)"	"unprognostic (1.37e-1)"	"unprognostic (4.48e-2)"	"unprognostic (1.00e-1)"	"unprognostic (1.19e-1)"	"unprognostic (1.34e-1)"	"unprognostic (1.33e-1)"	"unprognostic (9.74e-8)"	"unprognostic (1.00e-2)"	"unprognostic (1.73e-3)"	"unprognostic (1.18e-1)"	"unprognostic (6.23e-2)"	"unprognostic (2.12e-3)"	"unprognostic (1.09e-2)"	"unprognostic (4.26e-2)"	"unprognostic (1.71e-2)"	"unprognostic (2.09e-2)"	"unprognostic (1.73e-1)"	"unprognostic (2.51e-2)"	"unprognostic (6.30e-3)"	"unprognostic (2.06e-1)"	"unprognostic (1.69e-1)"	"unprognostic (9.78e-3)"	"unprognostic (1.18e-1)"	"unprognostic (6.15e-4)"	"unprognostic (1.15e-1)"	"unprognostic (1.13e-1)"	"unprognostic (2.00e-2)"
ECHDC3	FLJ20909	ENSG00000134463	"Enoyl-CoA hydratase domain containing 3"	Q96DC8	10	11742366-11764070	"Predicted intracellular proteins"	"Fatty acid metabolism, Lipid metabolism"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 157.6;skeletal muscle: 123.8"	"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 81.8;Distal tubular cells: 144.5;Hepatocytes: 179.8;Proximal tubular cells: 185.5"	"Cell type enhanced"	"Detected in many"		"choroid plexus epithelial cell: 13.2;fibroblast: 21.3"	"Low cancer specificity"	"Detected in all"			"Region enriched"	"Detected in all"	5	"choroid plexus: 33.6"	"Immune cell enriched"	"Detected in many"	4	"eosinophil: 15.5"	"Lineage enriched"	"Detected in many"	9	"granulocytes: 15.5"	"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Adrenal gland - Adrenal cortex cells, Breast - Adipocytes (Breast), Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes, Testis - Sertoli cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA038306	Enhanced						NA	NA		75000	"Cluster 19: Eosinophils - Unknown function"	"Cluster 83: Liver - Metabolism"	"Cluster 36: Choroid plexus - Mixed function"	"Cluster 18: Liver cancer - Metabolism"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	6			"HPA038306: AB_10672586"	"unprognostic (4.09e-4)"	"unprognostic (1.08e-3)"	"unprognostic (3.52e-1)"	"unprognostic (2.52e-1)"	"unprognostic (2.65e-1)"	"unprognostic (7.38e-2)"	"unprognostic (3.11e-2)"		"unprognostic (1.33e-2)"	"unprognostic (5.26e-3)"	"unprognostic (6.11e-9)"	"unprognostic (5.64e-2)"	"unprognostic (9.39e-2)"	"unprognostic (9.70e-2)"	"unprognostic (1.07e-2)"	"unprognostic (4.36e-2)"	"unprognostic (1.91e-1)"	"unprognostic (1.47e-2)"	"unprognostic (3.73e-2)"	"unprognostic (5.46e-2)"	"unprognostic (5.36e-1)"	"unprognostic (9.40e-2)"	"unprognostic (1.24e-1)"	"unprognostic (2.33e-1)"	"unprognostic (2.11e-1)"	"unprognostic (2.39e-2)"	"unprognostic (1.64e-1)"	"unprognostic (3.98e-2)"	"unprognostic (2.91e-1)"	"unprognostic (5.71e-2)"	"unprognostic (6.02e-2)"
ECPAS	"ECM29, FLJ22036, KIAA0368"	ENSG00000136813	"Ecm29 proteasome adaptor and scaffold"	Q5VYK3	9	111360685-111484745	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 236.3"	"Cell type enhanced"	"Detected in all"		"Excitatory neurons: 122.8;Oligodendrocytes: 167.1"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adrenal gland - Adrenal cortex cells, Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA021646, HPA059795"	Uncertain		Supported	Nucleoplasm			Yes	No		9500	"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 2: Skeletal muscle - Striated muscle contraction"	"Cluster 14: Neurons - Synaptic function"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 51: Oligodendrocytes - Unknown function"	89	Nucleoplasm		"HPA021646: AB_2670788, HPA059795: AB_2684127"	"unprognostic (2.38e-1)"	"unprognostic (3.55e-2)"		"unprognostic (9.33e-2)"	"unprognostic (2.56e-1)"	"unprognostic (2.86e-3)"	"unprognostic (1.23e-1)"	"unprognostic (6.52e-2)"	"unprognostic (8.34e-2)"	"unprognostic (1.23e-1)"	"unprognostic (1.44e-9)"	"unprognostic (7.30e-3)"	"unprognostic (3.61e-2)"	"unprognostic (9.98e-3)"		"unprognostic (6.76e-3)"	"unprognostic (1.64e-1)"	"unprognostic (3.47e-2)"	"unprognostic (1.82e-1)"	"unprognostic (5.75e-2)"	"unprognostic (6.19e-2)"	"unprognostic (2.01e-1)"	"unprognostic (2.79e-2)"	"unprognostic (4.28e-2)"	"unprognostic (9.55e-2)"	"unprognostic (2.05e-1)"	"unprognostic (5.45e-2)"	"unprognostic (3.01e-1)"	"unprognostic (1.38e-1)"	"unprognostic (1.92e-1)"	"unprognostic (2.01e-2)"
EEPD1	KIAA1706	ENSG00000122547	"Endonuclease/exonuclease/phosphatase family domain containing 1"	Q7L9B9	7	36153254-36301538	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 45.2"	"Cell type enhanced"	"Detected in many"		"Inhibitory neurons: 84.2;Microglial cells: 42.9;Oligodendrocytes: 163.3"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"eosinophil: 51.9;neutrophil: 46.7"	"Group enriched"	"Detected in many"	6	"granulocytes: 51.9;T-cells: 23.1"	"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA053668			Approved	"Nuclear speckles,Vesicles"			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 11: White matter - Signal transduction"	"Cluster 46: Lymphoma - Humoral immune response"	"Cluster 65: Neurons - Synaptic function"		"Nuclear speckles"	Vesicles	"HPA053668: AB_2682223"	"unprognostic (4.63e-2)"	"unprognostic (1.10e-1)"	"unprognostic (3.28e-2)"	"unprognostic (1.76e-1)"	"unprognostic (1.13e-2)"	"unprognostic (3.96e-2)"	"unprognostic (1.00e-1)"	"unprognostic (1.23e-5)"	"unprognostic (9.58e-2)"	"unprognostic (8.31e-3)"	"unprognostic (3.04e-1)"	"unprognostic (1.40e-1)"	"unprognostic (1.19e-2)"	"unprognostic (6.63e-2)"	"unprognostic (4.77e-2)"	"unprognostic (4.72e-3)"	"unprognostic (2.36e-2)"	"unprognostic (2.52e-2)"	"unprognostic (8.33e-2)"	"unprognostic (2.65e-1)"	"unprognostic (7.94e-2)"	"unprognostic (7.06e-2)"	"unprognostic (1.16e-1)"	"unprognostic (3.26e-2)"	"unprognostic (1.88e-1)"	"unprognostic (2.70e-2)"	"unprognostic (1.79e-1)"	"unprognostic (6.88e-3)"	"unprognostic (1.70e-1)"	"unprognostic (1.28e-2)"	"unprognostic (5.38e-2)"
