Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA single nuclei brain specificity"	"RNA single nuclei brain distribution"	"RNA single nuclei brain specificity score"	"RNA single nuclei brain specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Cancer prognostics - Bladder Urothelial Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (validation)"	"Cancer prognostics - Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (validation)"	"Cancer prognostics - Glioblastoma Multiforme (TCGA)"	"Cancer prognostics - Glioblastoma Multiforme (validation)"	"Cancer prognostics - Head and Neck Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Chromophobe (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (validation)"	"Cancer prognostics - Kidney Renal Papillary Cell Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (validation)"	"Cancer prognostics - Lung Adenocarcinoma (TCGA)"	"Cancer prognostics - Lung Adenocarcinoma (validation)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (validation)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (TCGA)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (validation)"	"Cancer prognostics - Pancreatic Adenocarcinoma (TCGA)"	"Cancer prognostics - Pancreatic Adenocarcinoma (validation)"	"Cancer prognostics - Prostate Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (validation)"	"Cancer prognostics - Skin Cuteneous Melanoma (TCGA)"	"Cancer prognostics - Stomach Adenocarcinoma (TCGA)"	"Cancer prognostics - Testicular Germ Cell Tumor (TCGA)"	"Cancer prognostics - Thyroid Carcinoma (TCGA)"	"Cancer prognostics - Uterine Corpus Endometrial Carcinoma (TCGA)"
KRT16	NEPPK	ENSG00000186832	"Keratin 16"	P08779	17	41609778-41615899	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"			"Disease variant, Ectodermal dysplasia, Palmoplantar keratoderma"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 298.6;esophagus: 997.0;skin 1: 349.5;vagina: 474.5"	"Group enriched"	"Detected in many"	8	"Basal keratinocytes: 5602.9;Serous glandular cells: 2384.9;Suprabasal keratinocytes: 9130.9"	"Not detected"	"Not detected"			"Cancer enriched"	"Detected in many"	5	"Head and Neck Squamous Cell Carcinoma (TCGA): 6036.8"	"Group enriched"	"Detected in some"	4	"cerebellum: 9.8;cerebral cortex: 2.6"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Esophageal cancer: 107.9;head and neck cancer: 324.1"		"Not detected"	"Not detected"							"CAB000136, HPA000539"	Approved		Approved	"Intermediate filaments"			NA	NA		1300000000		"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 53: Neurons - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 12: Squamous epithelial cells - Keratinization"	69	"Intermediate filaments"		"CAB000136: , HPA000539: "	"unprognostic (4.66e-1)"	"unprognostic (4.65e-3)"	"unprognostic (3.21e-1)"	"unprognostic (8.07e-2)"	"unprognostic (1.49e-1)"	"unprognostic (3.93e-1)"			"unprognostic (5.50e-3)"				"unprognostic (9.33e-2)"		"unprognostic (2.37e-1)"	"unprognostic (1.85e-6)"	"unprognostic (3.15e-2)"	"unprognostic (8.26e-2)"	"unprognostic (2.95e-2)"	"unprognostic (1.50e-2)"	"unprognostic (3.73e-1)"	"unprognostic (1.50e-5)"	"unprognostic (2.59e-3)"	"unprognostic (7.46e-3)"	"unprognostic (2.54e-1)"		"unprognostic (1.93e-1)"	"unprognostic (3.69e-1)"	"unprognostic (1.25e-1)"	"unprognostic (8.14e-2)"	"unprognostic (8.42e-2)"
KRT6B	KRTL1	ENSG00000185479	"Keratin 6B"	P04259	12	52446651-52452146	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"			"Disease variant, Ectodermal dysplasia, Palmoplantar keratoderma"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"cervix: 221.9;esophagus: 908.2;skin 1: 276.3;vagina: 222.6"	"Cell type enhanced"	"Detected in many"		"Basal keratinocytes: 724.1;Serous glandular cells: 442.9;Squamous epithelial cells: 267.1;Suprabasal keratinocytes: 1877.0"	"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	6	"Head and Neck Squamous Cell Carcinoma (TCGA): 2995.1;Skin Cuteneous Melanoma (TCGA): 791.0"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in many"	5	"head and neck cancer: 104.9"	"Skin - Outer root sheath cells"									"CAB000130, HPA045697, HPA061168"	Supported		Approved	"Intermediate filaments"			NA	NA				"Cluster 27: Squamous epithelium - Keratinization"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	27	"Intermediate filaments"		"CAB000130: , HPA045697: AB_2679422, HPA061168: AB_2684440"	"unprognostic (1.80e-1)"	"unprognostic (1.71e-3)"	"unprognostic (2.80e-1)"	"unprognostic (1.62e-1)"	"unprognostic (1.49e-1)"	"unprognostic (1.82e-1)"			"unprognostic (1.94e-1)"						"unprognostic (2.00e-1)"	"unprognostic (1.85e-6)"		"unprognostic (1.09e-2)"	"unprognostic (8.38e-2)"			"unprognostic (4.37e-2)"	"unprognostic (3.58e-3)"		"unprognostic (6.78e-2)"	"unprognostic (1.58e-1)"	"unprognostic (1.75e-1)"	"unprognostic (1.60e-1)"	"unprognostic (1.89e-1)"	"unprognostic (1.41e-1)"	"unprognostic (1.48e-1)"
KRT6C	KRT6E	ENSG00000170465	"Keratin 6C"	P48668	12	52468516-52473805	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"			"Disease variant, Palmoplantar keratoderma"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"cervix: 205.8;esophagus: 777.0;vagina: 323.6"	"Cell type enhanced"	"Detected in some"		"Basal keratinocytes: 934.3;Serous glandular cells: 537.1;Squamous epithelial cells: 295.5;Suprabasal keratinocytes: 2275.1"	"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	6	"Head and Neck Squamous Cell Carcinoma (TCGA): 1595.5;Skin Cuteneous Melanoma (TCGA): 495.7"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Gallbladder cancer: 33.2;head and neck cancer: 14.4"	"Skin - Outer root sheath cells"									"HPA045697, HPA061168"	Supported		Approved	"Intermediate filaments"			NA	NA				"Cluster 29: Squamous epithelium - Innate immune response"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	29	"Intermediate filaments"		"HPA045697: AB_2679422, HPA061168: AB_2684440"	"unprognostic (2.19e-1)"	"unprognostic (3.83e-2)"	"unprognostic (3.41e-1)"	"unprognostic (1.17e-1)"					"unprognostic (1.07e-1)"						"unprognostic (3.78e-1)"	"unprognostic (4.23e-8)"		"unprognostic (4.84e-2)"	"unprognostic (6.42e-2)"			"unprognostic (2.47e-2)"					"unprognostic (1.88e-1)"	"unprognostic (1.83e-1)"			"unprognostic (4.96e-1)"
LCE3D	"LEP16, SPRL6A, SPRL6B"	ENSG00000163202	"Late cornified envelope 3D"	Q9BYE3	1	152579381-152580516	"Predicted intracellular proteins"	Keratinization			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"cervix: 264.9;lymphoid tissue: 82.4;vagina: 222.6"	"Cell type enriched"	"Detected in some"	9	"Suprabasal keratinocytes: 15.0"	"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	9	"Head and Neck Squamous Cell Carcinoma (TCGA): 219.8;Skin Cuteneous Melanoma (TCGA): 82.7"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	5	"Esophageal cancer: 4.1;head and neck cancer: 14.2"																	NA	NA				"Cluster 27: Squamous epithelium - Keratinization"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	45				"unprognostic (4.03e-2)"			"unprognostic (5.65e-1)"					"unprognostic (1.35e-1)"									"unprognostic (1.07e-1)"	"unprognostic (2.65e-1)"								"unprognostic (1.32e-1)"				
LCE3E	LEP17	ENSG00000185966	"Late cornified envelope 3E"	Q5T5B0	1	152565654-152566780	"Predicted intracellular proteins"	Keratinization			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"cervix: 94.1;vagina: 47.6"	"Cell type enriched"	"Detected in single"	8	"Suprabasal keratinocytes: 2.8"	"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	9	"Head and Neck Squamous Cell Carcinoma (TCGA): 69.8;Skin Cuteneous Melanoma (TCGA): 28.3"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	5	"head and neck cancer: 7.0"																	NA	NA				"Cluster 75: Epithelium - Extracellular exosomes"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	47				"unprognostic (3.75e-3)"			"unprognostic (2.75e-1)"					"unprognostic (1.88e-1)"									"unprognostic (3.27e-2)"	"unprognostic (2.10e-1)"								"unprognostic (9.34e-2)"				
LY6D	E48	ENSG00000167656	"Lymphocyte antigen 6 family member D"	Q14210	8	142784882-142786539	"Plasma proteins, Predicted membrane proteins"	"Cell adhesion"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 2016.2;skin 1: 824.2;vagina: 476.6"	"Group enriched"	"Detected in many"	4	"Basal keratinocytes: 2217.7;Squamous epithelial cells: 2055.8;Suprabasal keratinocytes: 5217.5"	"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	4	"Bladder Urothelial Carcinoma (TCGA): 688.2;Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 1216.0;Head and Neck Squamous Cell Carcinoma (TCGA): 1325.1"	"Region enhanced"	"Detected in single"		"cerebral cortex: 1.0"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"cervical cancer: 204.9;Esophageal cancer: 170.2;head and neck cancer: 319.3"	"Prostate - Urothelial cells, Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in single"			"Not detected"	"Not detected"			"HPA024755, HPA064317, CAB080499"	Enhanced						NA	NA		81000		"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 53: Neurons - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 12: Squamous epithelial cells - Keratinization"	3			"CAB080499: , HPA024755: AB_1853410, HPA064317: AB_2685244"	"unprognostic (7.40e-3)"	"unprognostic (2.55e-2)"	"unprognostic (3.40e-2)"	"unprognostic (6.22e-2)"	"unprognostic (5.03e-3)"	"unprognostic (1.46e-2)"			"unprognostic (8.68e-2)"				"unprognostic (3.42e-1)"			"unprognostic (9.49e-2)"	"unprognostic (5.19e-2)"	"unprognostic (1.71e-2)"	"unprognostic (9.70e-3)"	"unprognostic (1.83e-2)"	"unprognostic (1.80e-1)"	"unprognostic (1.91e-6)"	"unprognostic (6.09e-3)"	"unprognostic (1.01e-1)"	"unprognostic (1.32e-1)"	"unprognostic (2.41e-1)"	"unprognostic (2.99e-1)"	"unprognostic (4.60e-2)"	"unprognostic (2.03e-1)"	"unprognostic (2.89e-2)"	"unprognostic (1.10e-1)"
LYPD3	C4.4A	ENSG00000124466	"LY6/PLAUR domain containing 3"	O95274	19	43460787-43465608	"Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 1036.9;skin 1: 648.7;vagina: 472.3"	"Cell type enhanced"	"Detected in many"		"Basal keratinocytes: 566.7;Squamous epithelial cells: 881.0;Suprabasal keratinocytes: 2620.9;Syncytiotrophoblasts: 1053.6"	"Cell type enhanced"	"Detected in some"		"choroid plexus epithelial cell: 2.6;endothelial cell: 2.1;pericyte: 2.0"	"Group enriched"	"Detected in many"	6	"Bladder Urothelial Carcinoma (TCGA): 244.9;Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 307.3;Head and Neck Squamous Cell Carcinoma (TCGA): 438.2;Lung Squamous Cell Carcinoma (TCGA): 114.0;Skin Cuteneous Melanoma (TCGA): 118.4"	"Low region specificity"	"Detected in some"			"Immune cell enhanced"	"Detected in many"		"naive CD4 T-cell: 5.5"	"Group enriched"	"Detected in many"	9	"dendritic cells: 2.6;granulocytes: 2.1;T-cells: 5.5"	"Cancer enhanced"	"Detected in many"		"cervical cancer: 111.3"	"Prostate - Urothelial cells, Skin - Keratinocyte (other)"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA041529, HPA041797, HPA077859"	Enhanced		Approved	"Endoplasmic reticulum,Vesicles"			NA	NA		9900000	"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 36: Choroid plexus - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	19	"Endoplasmic reticulum, Vesicles"		"HPA041529: AB_2677534, HPA041797: AB_2677679, HPA077859: "	"unprognostic (3.90e-2)"	"unprognostic (8.43e-2)"	"unprognostic (1.63e-1)"	"unprognostic (3.49e-1)"	"unprognostic (2.20e-1)"	"unprognostic (2.00e-1)"			"unprognostic (2.30e-2)"				"unprognostic (6.24e-2)"		"unprognostic (3.99e-2)"	"unprognostic (8.38e-7)"	"unprognostic (1.17e-1)"	"unprognostic (7.72e-2)"	"unprognostic (2.79e-3)"	"unprognostic (7.37e-2)"	"unprognostic (3.35e-1)"	"unprognostic (6.92e-2)"	"unprognostic (1.13e-3)"	"unprognostic (3.57e-1)"	"unprognostic (1.01e-1)"	"unprognostic (9.66e-3)"	"unprognostic (1.16e-1)"	"unprognostic (2.24e-2)"	"unprognostic (1.55e-1)"	"unprognostic (3.06e-1)"	"unprognostic (3.76e-2)"
MAB21L4	"C2orf54, FLJ22671"	ENSG00000172478	"Mab-21 like 4"	Q08AI8	2	240886048-240896889	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 255.2;vagina: 78.0"	"Group enriched"	"Detected in many"	4	"Alveolar cells type 1: 94.6;Enteroendocrine cells: 32.1;Paneth cells: 62.2;Squamous epithelial cells: 29.3;Suprabasal keratinocytes: 68.8"	"Cell type enriched"	"Detected in single"	4	"ependymal cell: 1.3"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"breast cancer: 33.5"	"Skin - Keratinocyte (other)"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA052722			Approved	"Nucleoplasm,Golgi apparatus"			NA	NA				"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 16: Thyroid cancer - Neuronal signaling"	"Cluster 59: Suprabasal keratinocytes - Cornification"	4	"Nucleoplasm, Golgi apparatus"		"HPA052722: "	"unprognostic (5.79e-2)"	"unprognostic (2.13e-3)"		"unprognostic (1.26e-1)"	"unprognostic (1.16e-2)"	"unprognostic (6.52e-2)"			"unprognostic (1.15e-2)"	"unprognostic (7.13e-2)"		"unprognostic (2.54e-2)"	"unprognostic (1.39e-2)"	"unprognostic (1.91e-1)"		"unprognostic (2.18e-1)"	"unprognostic (5.76e-2)"	"unprognostic (2.78e-2)"	"unprognostic (4.93e-2)"	"unprognostic (2.59e-2)"	"unprognostic (8.38e-2)"	"unprognostic (8.34e-3)"	"unprognostic (1.58e-1)"	"unprognostic (4.13e-1)"	"unprognostic (3.42e-1)"	"unprognostic (7.03e-3)"	"unprognostic (1.13e-1)"	"unprognostic (1.41e-1)"	"unprognostic (1.18e-1)"		"unprognostic (2.97e-2)"
MAL	"MVP17, VIP17"	ENSG00000172005	"Mal, T cell differentiation protein"	P21145	2	95025677-95053992	"Predicted membrane proteins, Transporters"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 2738.8;vagina: 837.1"	"Cell type enriched"	"Detected in many"	4	"Suprabasal keratinocytes: 1681.5"	"Group enriched"	"Detected in many"	5	"committed oligodendrocyte precursor: 96.2;oligodendrocyte: 286.7"	"Group enriched"	"Detected in many"	5	"Kidney Chromophobe (TCGA): 544.4;Kidney Renal Papillary Cell Carcinoma (TCGA): 343.1"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	6	"memory CD4 T-cell: 218.3;naive CD4 T-cell: 294.2;naive CD8 T-cell: 138.5;T-reg: 234.3"	"Lineage enriched"	"Detected in many"	38	"T-cells: 294.2"	"Cancer enhanced"	"Detected in many"		"Leukemia: 35.0;ovarian cancer: 68.6;Uterine cancer: 46.9"	"Adipose subcutaneous - Smooth muscle cells, Adrenal gland - Schwann cells, Lung - Fibroblast_1, Skin - Eccrine sweat gland cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA065691			Approved	"Golgi apparatus,Centrosome,Basal body"			NA	NA			"Cluster 31: T-cells - T-cell receptor"	"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 11: White matter - Signal transduction"	"Cluster 15: Kidney cancer - Membrane components"	"Cluster 59: Suprabasal keratinocytes - Cornification"	68	"Golgi apparatus"	"Centrosome, Basal body"	"HPA065691: AB_2685533"	"unprognostic (5.06e-2)"	"unprognostic (4.97e-4)"	"unprognostic (3.73e-3)"	"unprognostic (3.01e-3)"		"unprognostic (1.16e-2)"	"unprognostic (3.47e-1)"	"unprognostic (3.57e-2)"	"unprognostic (2.82e-2)"	"unprognostic (8.53e-2)"	"unprognostic (1.40e-2)"	"unprognostic (8.22e-2)"	"unprognostic (4.36e-3)"			"unprognostic (6.58e-4)"	"unprognostic (1.54e-2)"	"unprognostic (2.57e-2)"	"unprognostic (1.43e-1)"	"unprognostic (2.50e-1)"	"unprognostic (7.50e-2)"	"unprognostic (6.90e-2)"		"unprognostic (5.81e-2)"		"unprognostic (4.40e-2)"	"unprognostic (1.98e-1)"	"unprognostic (2.37e-1)"	"unprognostic (2.98e-2)"	"unprognostic (5.07e-2)"	"unprognostic (1.72e-2)"
MUC21	"bCX31G15.2, C6orf205"	ENSG00000204544	"Mucin 21, cell surface associated"	Q5SSG8	6	30983718-30989903	"Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"cervix: 132.1;esophagus: 676.9;vagina: 237.1"	"Cell type enriched"	"Detected in some"	10	"Suprabasal keratinocytes: 520.2"	"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Lung Adenocarcinoma (TCGA): 15.4"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	9	"lung cancer: 2.5"	"Lung - Alveolar cells type 2, Minor Salivary Gland - Minor salivary gland basal cells"					"Not detected"	"Not detected"			HPA052028	Enhanced						NA	NA				"Cluster 29: Squamous epithelium - Innate immune response"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"				"HPA052028: AB_2681700"			"unprognostic (4.72e-1)"	"unprognostic (1.59e-3)"					"unprognostic (8.18e-2)"							"unprognostic (7.95e-4)"	"unprognostic (2.80e-1)"											"unprognostic (6.32e-3)"		"unprognostic (1.85e-1)"	
MUC4		ENSG00000145113	"Mucin 4, cell surface associated"	Q99102	3	195746765-195811973	"Predicted membrane proteins, Predicted secreted proteins"	"Cell adhesion"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"esophagus: 18.6;intestine: 30.3;prostate: 14.4;vagina: 14.6"	"Cell type enhanced"	"Detected in many"		"Basal respiratory cells: 85.3;Ciliated cells: 204.0;Club cells: 215.4;Distal enterocytes: 188.3;Gastric mucus-secreting cells: 144.4;Intestinal goblet cells: 131.1;Ionocytes: 305.6;Salivary duct cells: 110.2"	"Low cell type specificity"	"Detected in many"			"Cancer enhanced"	"Detected in some"		"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 2.4"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Bladder cancer: 3.4;head and neck cancer: 4.1;pancreatic cancer: 3.1"	"Colon - Colon enterocytes, Lung - Respiratory ciliated cells, Prostate - Urothelial cells, Testis - Late spermatids"	"Not detected"	"Not detected"			"Region enriched"	"Detected in single"	18	"basal ganglia: 5.4"	"HPA005895, CAB013536"	Approved				"Secreted in other tissues"	"Cell adhesion"	NA	NA				"Cluster 75: Epithelium - Extracellular exosomes"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 35: Respiratory epithelial cells - Unknown function"	1			"CAB013536: , HPA005895: AB_1079427"			"unprognostic (1.23e-3)"	"unprognostic (3.56e-1)"		"unprognostic (6.81e-2)"										"unprognostic (4.54e-1)"		"unprognostic (2.68e-1)"			"unprognostic (1.59e-1)"		"unprognostic (2.07e-1)"			"unprognostic (1.51e-1)"		"unprognostic (1.48e-1)"			
NCCRP1	"FBXO50, LOC342897, NCCRP-1"	ENSG00000188505	"NCCRP1, F-box associated domain containing"	Q6ZVX7	19	39196964-39201884	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 440.7;skin 1: 264.5;vagina: 176.2"	"Cell type enriched"	"Detected in many"	4	"Suprabasal keratinocytes: 133.5"	"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	5	"Bladder Urothelial Carcinoma (TCGA): 58.9;Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 63.6;Head and Neck Squamous Cell Carcinoma (TCGA): 56.6;Skin Cuteneous Melanoma (TCGA): 41.4"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"basophil: 1.1"	"Lineage enriched"	"Detected in single"	6	"granulocytes: 1.1"	"Cancer enhanced"	"Detected in many"		"cervical cancer: 20.9"	"Kidney - Intercalated cells, Prostate - Urothelial cells, Skin - Keratinocyte (granular)"	"Region enhanced"	"Detected in single"		"olfactory bulb: 1.6"	"Low region specificity"	"Detected in many"			"HPA052812, HPA077239"	Approved		Supported	Cytosol			NA	NA		810000		"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 37: Neurons - Mixed function"	"Cluster 7: Liver cancer - Metabolism"	"Cluster 14: Langerhans cells - Innate immune response"	30	Cytosol		"HPA052812: AB_2681960, HPA077239: "	"unprognostic (2.42e-1)"	"unprognostic (2.04e-2)"	"unprognostic (4.69e-2)"	"unprognostic (8.46e-3)"		"unprognostic (1.32e-2)"			"unprognostic (2.04e-2)"	"unprognostic (3.57e-1)"			"unprognostic (1.51e-3)"			"unprognostic (4.70e-3)"	"unprognostic (2.12e-1)"	"unprognostic (8.82e-2)"	"unprognostic (4.65e-2)"	"unprognostic (9.38e-3)"	"unprognostic (1.31e-2)"	"unprognostic (2.66e-2)"	"unprognostic (8.15e-2)"			"unprognostic (4.79e-1)"	"unprognostic (9.62e-2)"	"unprognostic (9.03e-2)"	"unprognostic (2.66e-1)"		"unprognostic (1.74e-3)"
